# 1kOhm 08/12/2017 WITHOUT PREAMPS
# Lock-In: 5110 Sensitivity: 100mV Time Constant: MIN | | Keithley: 6221 Start current: 1.00E-3 A Stop current: 2.00E-3 A
# t, ms   6221, A      2000, V      5110_X, V      5110_Y, V    DAQ A0, V      DAQ A1, V    DAQ A2, V    DAQ A3, V     DAQ A4, V     
00042000   1.82E-3     1.816592     3.64000E-3    1.5900E-3    1.8158E+0     0.0000E+0   -3.0518E-4    -6.1035E-4     -0.000305 
00043000   1.84E-3     1.836603     3.68000E-3    1.9200E-3    1.8356E+0    -3.0518E-4   -3.0518E-4    -6.1035E-4     -0.000610 
00044000   1.86E-3     1.856563     3.74000E-3    1.5900E-3    1.8555E+0     0.0000E+0   -3.0518E-4     0.0000E+0      0.000000 
00045000   1.88E-3     1.876507     3.81000E-3    7.3000E-4    1.8762E+0     0.0000E+0    0.0000E+0    -3.0518E-4     -0.000305 
00046000   1.90E-3     1.896450     3.77000E-3    3.1000E-3    1.8951E+0    -3.0518E-4   -3.0518E-4     0.0000E+0     -0.000305 
00047000   1.92E-3     1.916395     3.77000E-3    7.0000E-5    1.9159E+0    -3.0518E-4   -3.0518E-4     3.0518E-4      0.000000 
00048000   1.94E-3     1.936425     3.79000E-3    0.0000E+0    1.9366E+0    -6.1035E-4    0.0000E+0    -3.0518E-4      0.000000 
00049000   1.96E-3     1.956368     3.85000E-3    2.0000E-5    1.9574E+0    -3.0518E-4    3.0518E-4     0.0000E+0     -0.000305 
00050000   1.98E-3     1.976310     3.78000E-3    3.3500E-3    1.9754E+0    -3.0518E-4   -3.0518E-4    -3.0518E-4      0.000000 
00051000   2.00E-3     1.996248     3.83000E-3   -1.0000E-5    1.9949E+0    -3.0518E-4   -6.1035E-4     0.0000E+0     -0.000305 
